Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,IsHoliday
12,2012-01-01,24440.79,0,94.45,2.88,217.74,8.18,2012,1,52,Regular
43,2013-02-17,24380.23,0,57.14,2.85,215.63,6.52,2013,2,7,Regular
31,2012-03-25,12257.08,0,40.49,3.01,224.59,7.4,2012,3,12,Regular
27,2010-07-04,23975.11,0,83.06,2.83,225.92,6.19,2010,7,26,Regular
32,2013-10-27,20476.52,0,69.75,2.89,216.58,7.64,2013,10,43,Regular
10,2010-08-08,23905.04,0,57.07,4.47,222.46,8.94,2010,8,31,Regular
3,2010-01-03,16827.39,0,54.92,3.69,213.57,5.3,2010,1,53,Regular
45,2010-04-25,23225.92,0,40.55,4.03,225.82,7.59,2010,4,16,Regular
27,2012-08-12,24219.14,0,53.86,4.14,215.63,7,2012,8,32,Regular
35,2011-08-07,18243.33,0,32.05,3.84,213.42,5.37,2011,8,31,Regular
31,2010-11-07,20088.76,1,65.17,3.91,228.8,9.7,2010,11,44,Holiday
15,2011-04-03,16757.39,0,92.77,3.76,218.45,6.3,2011,4,13,Regular
16,2010-08-08,28258.19,0,85.67,3.8,222.87,7.82,2010,8,31,Regular
13,2010-11-07,19398.64,0,32,4.36,226.18,6.86,2010,11,44,Regular
49,2010-02-28,15389.88,0,91.69,2.87,223.72,6.36,2010,2,8,Regular
35,2010-07-25,16420.87,0,61.66,3.05,221.29,7.64,2010,7,29,Regular
11,2011-08-07,20633.85,0,43.36,2.69,217.43,8.45,2011,8,31,Regular
21,2013-03-03,23766.66,1,82.67,4.17,228.37,8.93,2013,3,9,Holiday
11,2011-02-20,13320.87,0,52.6,3.4,212.67,8.17,2011,2,7,Regular
30,2010-01-03,29238.3,0,47.73,4.31,227.68,7.63,2010,1,53,Regular
48,2010-01-31,21543.38,1,41.29,3.32,224.2,8.89,2010,1,4,Holiday
35,2011-03-13,22332.28,0,64.06,3.39,221.43,7.59,2011,3,10,Regular
22,2013-02-17,19514.05,0,36.54,3.4,216.49,9.87,2013,2,7,Regular
38,2011-03-27,20096.29,0,84.99,3.72,212.92,7.63,2011,3,12,Regular
31,2011-06-26,19258.58,0,62.95,4.03,218.86,6.59,2011,6,25,Regular
14,2012-11-25,25088.98,0,61.29,3.2,225.68,7.23,2012,11,47,Regular
24,2012-07-08,19960.36,0,30.13,3.76,224.91,7.45,2012,7,27,Regular
50,2012-03-04,23835.25,0,87.25,2.91,222.91,6.42,2012,3,9,Regular
49,2013-09-29,17830.76,0,64.5,3.61,229.85,5.79,2013,9,39,Regular
32,2010-06-20,20978.2,0,60.79,3.59,229.45,7.16,2010,6,24,Regular
36,2012-07-29,15980.4,0,83.3,4.28,218,9.49,2012,7,30,Regular
32,2012-09-09,26082.64,0,34.4,4.29,213.85,6.28,2012,9,36,Regular
15,2013-09-29,15831.26,0,55.67,3.47,219.28,6.81,2013,9,39,Regular
43,2010-10-24,18375.1,1,70.3,2.55,226.89,8.79,2010,10,42,Holiday
35,2011-01-30,18425.2,0,62.24,4.19,219.17,5.41,2011,1,4,Regular
3,2013-02-17,18230.24,0,42.71,2.5,216.72,9.13,2013,2,7,Regular
16,2012-09-16,23612.48,1,50.95,3.46,224.82,8.6,2012,9,37,Holiday
5,2011-05-15,18416.71,0,51.01,2.54,223,7.75,2011,5,19,Regular
21,2010-07-04,26969.62,1,99.44,3.21,229.37,6.05,2010,7,26,Holiday
10,2012-06-10,15907.62,0,52.83,3.77,220.99,5.46,2012,6,23,Regular
19,2012-01-08,20846.89,0,44.36,3.24,229.35,6.16,2012,1,1,Regular
25,2013-02-24,16121.07,0,87.58,4.35,215.82,8.81,2013,2,8,Regular
4,2011-05-08,22104.86,0,59.48,3.78,227.3,9.67,2011,5,18,Regular
29,2012-12-02,19920.25,0,61.07,3.79,217.02,8.69,2012,12,48,Regular
19,2011-04-10,19224.69,0,68.42,3.25,226.19,7.64,2011,4,14,Regular
43,2011-09-18,25942.37,0,71.7,2.58,228.52,9.75,2011,9,37,Regular
2,2010-01-24,16728.29,0,71.34,3.98,222.46,9.14,2010,1,3,Regular
10,2012-01-08,22932.58,0,32.41,3.93,224.57,8.28,2012,1,1,Regular
43,2011-07-03,16155.2,0,87.32,3.56,229.17,5.19,2011,7,26,Regular
25,2011-10-30,20563.43,0,43.64,3.33,217.5,6.44,2011,10,43,Regular
20,2011-10-09,14022.12,1,50.46,3.58,220.23,6.54,2011,10,40,Holiday
48,2011-05-29,16687.41,0,42.14,3.99,227.97,6.74,2011,5,21,Regular
19,2012-05-27,19589.28,0,83.7,3.93,223.46,6.95,2012,5,21,Regular
23,2010-04-18,29073.25,0,70.86,3.82,227.47,9.7,2010,4,15,Regular
24,2012-10-21,20504.02,0,82.87,4.31,222.37,8.71,2012,10,42,Regular
11,2012-12-30,28273.34,0,75.74,3.72,224.79,8.46,2012,12,52,Regular
46,2012-03-18,21101.62,0,37.29,2.53,210.26,7.13,2012,3,11,Regular
34,2013-06-02,18064.58,0,51.1,3.74,216.79,6.69,2013,6,22,Regular
28,2010-05-02,27696.78,0,65.51,3.73,225.41,5.6,2010,5,17,Regular
5,2013-07-21,22185.09,0,51.35,2.64,218.08,7.27,2013,7,29,Regular
5,2013-04-14,16786.39,0,44.51,3.36,217.26,6.03,2013,4,15,Regular
21,2010-04-18,22352.86,0,90.89,3.8,229.03,6.96,2010,4,15,Regular
12,2013-09-08,18537.03,0,82.34,3.91,221.05,5.78,2013,9,36,Regular
50,2012-06-24,10054.83,0,54.17,4.29,213.85,6.72,2012,6,25,Regular
4,2011-01-23,24679.87,0,83.55,4.18,219.44,5.21,2011,1,3,Regular
49,2011-07-03,25474.67,0,73.93,2.73,220.37,5.03,2011,7,26,Regular
42,2011-12-18,29189.71,0,30.27,3.72,229.77,9.35,2011,12,50,Regular
20,2010-07-11,22110.72,0,56.62,3.69,224.36,8.21,2010,7,27,Regular
38,2013-09-08,18756.38,0,50.33,3.11,220.39,7.94,2013,9,36,Regular
25,2010-01-31,24174.95,0,45.25,2.87,218.64,7.57,2010,1,4,Regular
14,2012-01-08,24249.1,0,47.61,2.9,228.31,8.63,2012,1,1,Regular
11,2010-05-30,28191.41,0,95.97,2.86,222.92,8.68,2010,5,21,Regular
32,2012-03-25,19776.86,0,64.04,4.11,217.12,9.68,2012,3,12,Regular
11,2011-11-27,19172.11,0,89.34,2.8,219.29,6.22,2011,11,47,Regular
18,2010-03-28,16422.28,0,45,3.03,215.56,8.93,2010,3,12,Regular
27,2011-03-27,22687.31,0,42.21,2.94,229.21,9.96,2011,3,12,Regular
18,2012-09-30,12258.69,0,92.22,3.93,224.04,5.15,2012,9,39,Regular
23,2011-08-21,23880.44,0,64.7,2.82,217.85,6.87,2011,8,33,Regular
11,2011-03-20,22939.18,0,92.66,2.55,213.66,7.18,2011,3,11,Regular
21,2010-08-08,22925.35,0,34.41,3.25,213.54,9.11,2010,8,31,Regular
44,2011-07-10,20691.13,0,94.15,3.11,219.55,5.07,2011,7,27,Regular
5,2010-12-19,27664.89,0,59.08,3.3,219.35,7.99,2010,12,50,Regular
23,2011-07-03,24359.97,0,40.88,4.01,218.36,9.46,2011,7,26,Regular
41,2013-07-21,16964.61,0,77.84,2.52,227.04,5.74,2013,7,29,Regular
25,2013-04-28,17054.1,1,85.78,2.58,229.58,5.58,2013,4,17,Holiday
41,2013-06-09,15601.63,0,33.32,3.01,217.1,10,2013,6,23,Regular
10,2012-01-08,22756.42,0,99.1,4.28,215.89,9.13,2012,1,1,Regular
22,2011-03-13,14999.31,1,78.79,2.84,225.4,8.49,2011,3,10,Holiday
19,2011-06-12,25416.96,0,52.5,4.49,219,6.99,2011,6,23,Regular
1,2011-02-20,26614.87,0,40.59,4.11,214.35,9.27,2011,2,7,Regular
7,2011-03-27,15604.92,0,57.48,3.41,213.62,9.61,2011,3,12,Regular
4,2012-03-25,19072.26,0,45.44,4,215.61,8.66,2012,3,12,Regular
1,2011-07-17,20083.1,0,64.59,3.54,210.03,6.99,2011,7,28,Regular
15,2012-01-01,24419.92,0,84.73,3.63,228.83,7.92,2012,1,52,Regular
40,2012-06-10,28046.72,0,76.21,3.66,218.6,5.49,2012,6,23,Regular
12,2013-06-30,11572.54,0,60.52,3.8,211.66,5.79,2013,6,26,Regular
22,2013-07-14,18409.1,0,38.33,2.62,213.3,8.92,2013,7,28,Regular
22,2011-05-08,18669.92,0,97,3.73,216.47,5.15,2011,5,18,Regular
50,2011-08-21,12996.65,0,48.93,3.93,221.03,5.25,2011,8,33,Regular
47,2012-12-09,17574.45,0,49.45,3.12,224.07,7.54,2012,12,49,Regular
17,2012-09-02,22138.84,0,75.19,4.46,216.16,5.85,2012,9,35,Regular
29,2011-05-08,18606.61,0,83.94,2.79,229.15,6.47,2011,5,18,Regular
46,2010-11-14,12276.89,0,98.89,4.32,225.21,6.99,2010,11,45,Regular
14,2010-11-21,34370.41,0,97.84,3.85,226.52,7.61,2010,11,46,Regular
50,2011-07-03,21330.89,0,93.96,3.83,216.47,6.42,2011,7,26,Regular
20,2013-03-03,20558.47,0,60.47,4.25,217.62,7.42,2013,3,9,Regular
50,2012-11-04,14510.37,0,41.67,4.16,220.76,6.85,2012,11,44,Regular
48,2012-09-16,21303.53,0,70.91,3.19,219.03,5.41,2012,9,37,Regular
33,2012-06-24,19178.93,0,31.21,3.91,215.2,9.34,2012,6,25,Regular
43,2013-10-27,10557.38,1,43.74,2.6,229.95,6.41,2013,10,43,Holiday
15,2012-06-03,14648.72,1,30.18,3.43,226.97,8.05,2012,6,22,Holiday
12,2012-01-29,23974.63,0,42.64,4.38,214.76,7.85,2012,1,4,Regular
40,2012-04-08,29720.09,0,63.23,3.05,227.85,6,2012,4,14,Regular
20,2013-10-13,21835.83,0,57.53,2.6,221.74,5.15,2013,10,41,Regular
30,2011-12-04,25515.42,0,55.85,3.67,210.25,9.28,2011,12,48,Regular
38,2013-01-27,19221.22,0,88.17,3.21,216.92,7.49,2013,1,4,Regular
3,2010-02-07,19567.27,0,77.25,3.26,210.51,7.07,2010,2,5,Regular
28,2012-05-27,25454.9,0,95.55,3.66,211.76,8.81,2012,5,21,Regular
26,2011-12-18,28313.89,0,61.17,3.74,213.58,5.17,2011,12,50,Regular
30,2010-09-12,26505.48,0,49.06,3.37,219.69,8.83,2010,9,36,Regular
13,2012-09-16,14668.18,0,38.59,3.52,217.63,7.04,2012,9,37,Regular
13,2010-09-12,19665.21,0,77.04,4.49,212.98,7.76,2010,9,36,Regular
2,2010-02-21,21387.62,0,88.92,4.41,217.89,8.76,2010,2,7,Regular
37,2011-06-19,18701.61,0,42.86,3.91,216.09,7.73,2011,6,24,Regular
49,2012-09-09,21939.29,0,91.51,2.82,218.2,5.31,2012,9,36,Regular
38,2010-10-03,24102.88,1,66.84,3.22,213.45,8.64,2010,10,39,Holiday
2,2012-01-15,25014.05,0,40.09,4.27,222.19,8.93,2012,1,2,Regular
36,2011-10-02,28429.35,0,75,3.35,210.89,7.31,2011,10,39,Regular
26,2013-07-21,18352.79,0,66.4,4.41,217.76,7.2,2013,7,29,Regular
11,2010-05-02,13179.83,0,31.97,3.48,227.9,6.26,2010,5,17,Regular
8,2011-01-30,21791.17,0,57.95,4.22,218.39,8.22,2011,1,4,Regular
44,2011-07-31,29419.06,0,84.94,2.57,218.82,9.41,2011,7,30,Regular
40,2013-03-03,17615.12,1,68.88,3.37,211.36,8.28,2013,3,9,Holiday
43,2010-08-08,23434.23,0,49.74,3.9,222.11,8.86,2010,8,31,Regular
22,2013-09-15,23478.73,0,95,4.23,228.73,9.19,2013,9,37,Regular
20,2010-06-20,20957.21,0,46.64,3.72,215.83,6.13,2010,6,24,Regular
8,2013-07-21,20034.62,0,47.69,2.85,217.87,7.01,2013,7,29,Regular
29,2010-08-15,15382.85,0,54.82,4.27,221.76,7.18,2010,8,32,Regular
40,2011-09-04,8591.69,1,92.62,3.65,211.86,7.79,2011,9,35,Holiday
26,2013-09-15,14440.75,0,65.53,2.72,229.01,5.25,2013,9,37,Regular
30,2013-01-06,18048.48,0,77.75,3.43,219.35,7.94,2013,1,1,Regular
17,2011-12-25,25487.11,0,98.34,3.9,212.3,5.44,2011,12,51,Regular
20,2010-08-22,19484.36,0,84.83,3.4,216.7,9.03,2010,8,33,Regular
16,2011-12-11,17404.87,0,42.08,4.24,217.48,9.82,2011,12,49,Regular
46,2012-06-03,15545.07,0,85.18,3.35,216.91,6.45,2012,6,22,Regular
43,2011-04-24,23284.03,0,82.38,3.67,223.86,7.53,2011,4,16,Regular
7,2013-05-12,26791.79,0,46.28,2.92,216.91,9.12,2013,5,19,Regular
16,2010-10-03,25317.18,0,52.77,3.53,216.48,6.57,2010,10,39,Regular
45,2013-06-02,23030.75,0,79.71,2.95,216.44,5.79,2013,6,22,Regular
47,2011-07-10,12621.94,0,46.69,2.95,225.56,8.7,2011,7,27,Regular
48,2012-09-09,18241.63,0,44.57,3.06,216.17,8.49,2012,9,36,Regular
27,2010-08-01,29736.52,0,79.24,2.59,210.28,7.85,2010,8,30,Regular
23,2012-03-18,25609.75,0,91.64,2.83,217.31,9.72,2012,3,11,Regular
24,2013-03-10,12312.48,0,35.25,3.35,215.56,9.78,2013,3,10,Regular
9,2011-03-13,19722.05,0,61.21,2.76,228.18,9.31,2011,3,10,Regular
35,2010-11-28,21815.49,0,72.5,2.77,219.56,6.47,2010,11,47,Regular
20,2011-08-28,16189.21,0,77.34,4.44,214.69,6.13,2011,8,34,Regular
37,2010-11-28,8453.98,0,99.73,3.35,229.63,9.18,2010,11,47,Regular
42,2011-02-27,20494.12,0,77.79,3.31,214.93,8.26,2011,2,8,Regular
17,2012-09-02,16061.21,0,73.41,3.04,225.26,6.98,2012,9,35,Regular
47,2011-06-26,16080.79,0,99.28,3.52,222.99,7.05,2011,6,25,Regular
31,2013-07-07,18226.6,0,34.25,3.69,219.24,9.27,2013,7,27,Regular
8,2010-05-02,19331.62,0,35.21,3.34,218.12,5.82,2010,5,17,Regular
15,2012-12-16,19954.59,0,69.25,3.29,227.45,9.72,2012,12,50,Regular
31,2010-07-11,15580.05,0,55.11,3.9,219.5,8.17,2010,7,27,Regular
30,2011-07-10,18898.95,0,36.77,4.4,217.51,8.96,2011,7,27,Regular
46,2013-06-09,11212.88,0,51.45,4.26,217.09,6.85,2013,6,23,Regular
20,2010-04-18,21555.2,0,77.2,2.74,215.52,7.93,2010,4,15,Regular
39,2011-06-19,5718.62,0,91.64,3.8,218.18,8.75,2011,6,24,Regular
12,2013-07-21,18552.55,0,36.6,2.51,212.4,7.18,2013,7,29,Regular
49,2012-08-12,24595.93,0,67.81,3.77,211.3,7.44,2012,8,32,Regular
17,2010-06-27,14703.3,0,50.73,3.43,220.83,7.91,2010,6,25,Regular
42,2010-07-11,23582.15,0,76.71,3.48,219.09,5.32,2010,7,27,Regular
30,2012-01-01,25778.66,0,68.46,3.68,213.47,9.32,2012,1,52,Regular
29,2011-06-19,3460.5,0,94.87,3.99,212.14,9.33,2011,6,24,Regular
19,2013-02-17,19243.19,0,32.64,3.96,212.87,6.41,2013,2,7,Regular
46,2010-02-28,5621.13,0,62.9,2.59,216.3,9.4,2010,2,8,Regular
11,2013-05-05,19408.96,0,43.49,3.97,219.03,8.73,2013,5,18,Regular
34,2010-12-19,19964.14,0,67.57,4.16,213.87,7.42,2010,12,50,Regular
50,2011-06-12,7587.28,0,89.75,2.64,225.11,6.74,2011,6,23,Regular
7,2012-04-29,29624.19,0,93.79,3.15,213.87,7,2012,4,17,Regular
44,2013-07-14,21430.08,0,57.88,4.08,212.48,7.67,2013,7,28,Regular
34,2010-08-08,15754.88,0,86.82,3.49,229.89,7.06,2010,8,31,Regular
20,2013-09-22,27326.9,0,49.64,3.89,218.95,7.1,2013,9,38,Regular
50,2011-01-30,11021.93,0,30.44,3.5,213.4,6.02,2011,1,4,Regular
38,2011-01-09,13854.14,0,89.87,4.46,227.89,8.54,2011,1,1,Regular
24,2012-03-18,8502.72,0,38.36,4.37,214.62,8.05,2012,3,11,Regular
10,2012-09-30,29005.23,1,31.23,3.06,228.51,9.96,2012,9,39,Holiday
32,2011-03-06,21661.73,0,54.77,3.27,212.38,5.71,2011,3,9,Regular
15,2011-08-07,23297.01,0,56.56,3.36,226.84,5.57,2011,8,31,Regular
37,2011-01-23,21505.01,0,35.41,2.71,213.69,7.58,2011,1,3,Regular
20,2010-06-06,22868.84,0,86.99,3.31,228.77,5.76,2010,6,22,Regular
3,2010-04-25,20390.39,0,58.39,4.05,221.48,8.05,2010,4,16,Regular
37,2013-03-03,21354.61,0,64.29,4.19,213.8,5.98,2013,3,9,Regular
40,2013-10-27,20538.02,0,48.52,4.27,226.9,7.41,2013,10,43,Regular
8,2013-01-06,16957.04,1,65.81,2.53,217.81,8.06,2013,1,1,Holiday
40,2013-07-21,19766.88,0,83.67,4.08,224.66,7.29,2013,7,29,Regular
44,2011-06-26,21367.97,1,93.43,3.51,222.87,6.6,2011,6,25,Holiday
23,2010-05-30,20552.75,0,97.94,2.91,224.29,8.91,2010,5,21,Regular
40,2012-01-22,12611.14,0,59.87,3.5,216.87,9.27,2012,1,3,Regular
11,2010-04-25,13275.07,1,99.3,4.19,228.78,6.39,2010,4,16,Holiday
46,2010-04-11,25414.21,0,50.65,3.37,221.2,9.07,2010,4,14,Regular
8,2012-03-04,18465.03,0,30.49,4.48,211.55,6.96,2012,3,9,Regular
29,2010-11-28,22923.63,0,83.73,3.73,211.33,7.44,2010,11,47,Regular
30,2013-01-20,14539.4,0,42.49,3.48,224.76,6.16,2013,1,3,Regular
10,2012-02-26,12634.27,1,33.67,3.09,227,8.13,2012,2,8,Holiday
39,2013-03-17,15782.02,0,94.68,2.52,223.91,5.5,2013,3,11,Regular
28,2011-11-06,18887.17,0,85.43,3.72,215.55,7.96,2011,11,44,Regular
49,2013-07-14,16674.3,0,37.19,3.65,214.52,9.95,2013,7,28,Regular
36,2013-07-21,26469.67,0,84.38,3.53,221.31,8.77,2013,7,29,Regular
13,2011-09-25,20897.62,0,89.08,3.58,213.94,9.48,2011,9,38,Regular
32,2010-04-18,29244.69,0,93.37,4.19,217.58,7.32,2010,4,15,Regular
36,2012-12-23,22022.04,0,68.06,3.13,222.57,5.71,2012,12,51,Regular
37,2011-11-13,7937.25,0,79.24,3.6,215.7,6.44,2011,11,45,Regular
26,2012-02-12,25280.21,1,83.36,3.86,217.51,5.25,2012,2,6,Holiday
22,2010-01-03,12452.24,0,78.2,2.92,217.21,7.51,2010,1,53,Regular
4,2010-10-10,21152.67,0,75.28,4.35,219.21,8.25,2010,10,40,Regular
31,2010-11-28,16126.58,0,68.33,3.97,223.49,7.12,2010,11,47,Regular
18,2013-01-13,30713.56,0,63.54,2.61,225.65,7.82,2013,1,2,Regular
38,2013-02-17,27197.99,0,99.73,4.23,223.3,6.6,2013,2,7,Regular
24,2012-01-22,16290.9,0,53.63,4.36,210.52,5.43,2012,1,3,Regular
23,2013-01-27,19363.21,0,36.18,4.09,227.94,7.16,2013,1,4,Regular
22,2013-01-27,21222.99,0,83.55,3.35,221.62,7.74,2013,1,4,Regular
2,2011-12-18,24317.07,0,44.97,4.49,228.4,9.91,2011,12,50,Regular
31,2012-06-10,20145.76,0,67.29,2.75,229.28,6.74,2012,6,23,Regular
11,2012-11-18,14875.53,0,36.71,3.57,219.36,8.39,2012,11,46,Regular
28,2013-08-04,16412.21,0,73.35,2.84,228.33,9.11,2013,8,31,Regular
46,2010-07-25,19977.59,0,96.08,3.38,217.31,6.68,2010,7,29,Regular
32,2010-11-07,26172.28,0,80.59,4.35,215.21,9.65,2010,11,44,Regular
5,2011-07-10,22139.19,1,45.02,4.09,211.47,6.69,2011,7,27,Holiday
38,2010-09-26,16132.93,0,97.98,4.06,219.04,9.85,2010,9,38,Regular
10,2010-11-07,23241.86,0,51.5,3.21,223.77,5.01,2010,11,44,Regular
40,2011-06-26,18065.08,0,60.56,4.37,229.54,8.17,2011,6,25,Regular
46,2011-07-17,24452.04,0,64.87,3.24,220.43,8.95,2011,7,28,Regular
24,2012-09-02,32635.05,0,99.35,2.58,224.69,6.4,2012,9,35,Regular
35,2011-10-09,18205.87,1,34.82,3.78,227.92,5.59,2011,10,40,Holiday
44,2010-08-08,24008.03,0,78.77,3.23,220.86,5.12,2010,8,31,Regular
48,2013-07-07,16273.03,1,55.34,2.81,213.34,5.37,2013,7,27,Holiday
23,2010-06-13,19438.68,0,35.48,4.37,226.96,7.72,2010,6,23,Regular
17,2012-03-18,20147.81,0,95.45,3.77,221.48,9.2,2012,3,11,Regular
1,2010-03-28,19031.58,0,71.29,4.38,225.17,5.32,2010,3,12,Regular
31,2012-10-28,32315.07,0,82.75,3.67,223.17,5.57,2012,10,43,Regular
31,2011-07-03,18467.03,0,46.83,2.63,211.22,5.03,2011,7,26,Regular
42,2011-01-23,22934.26,0,83.31,2.56,213.38,6.41,2011,1,3,Regular
42,2011-01-02,10349.57,0,87.99,4.3,215.72,9.61,2011,1,52,Regular
34,2011-04-17,22159.98,0,60.16,2.58,215.69,6.38,2011,4,15,Regular
9,2013-06-23,25710.27,0,70.04,3.73,226.78,7.2,2013,6,25,Regular
22,2010-08-22,17362.01,0,98.03,3.1,221.96,5.89,2010,8,33,Regular
13,2010-07-11,7448.89,1,89.27,3.88,211.67,5.58,2010,7,27,Holiday
25,2010-12-12,19806.74,0,61.14,3.07,217.74,5.91,2010,12,49,Regular
48,2012-06-24,20085.92,0,76.52,2.57,221.13,6.05,2012,6,25,Regular
18,2012-02-12,23620.38,0,84.9,3.96,215.03,5.65,2012,2,6,Regular
12,2011-10-16,30054.52,0,31.7,3.12,210.8,8.96,2011,10,41,Regular
40,2012-12-09,18099.73,0,71.19,3.6,217.61,7.39,2012,12,49,Regular
17,2013-06-02,15718.56,0,98.92,4.05,219.22,7.7,2013,6,22,Regular
15,2010-11-21,14165.41,0,96.3,3.91,228.1,6.87,2010,11,46,Regular
42,2010-06-27,20990.39,0,88.27,3.2,228.17,6.05,2010,6,25,Regular
15,2011-08-07,22396.77,0,37.43,4,220.01,5.47,2011,8,31,Regular
15,2012-01-08,17271.72,1,99.58,4.35,219.43,5.38,2012,1,1,Holiday
39,2011-10-02,23893.41,0,72.67,3.72,222.81,5.93,2011,10,39,Regular
13,2012-04-15,22326.92,0,45.6,3.91,215.16,9.25,2012,4,15,Regular
17,2011-06-05,20216.16,1,77.2,4.23,215.71,6.08,2011,6,22,Holiday
32,2012-04-29,15487.93,0,89.96,4.19,210.05,6.77,2012,4,17,Regular
9,2013-08-11,17590.68,0,37.86,3.2,211.56,7.86,2013,8,32,Regular
40,2012-11-18,7851.22,0,94.15,4.48,213.57,7.56,2012,11,46,Regular
20,2013-02-24,21178.94,0,94.41,2.56,222.81,8.33,2013,2,8,Regular
26,2010-10-10,20131.71,0,30.94,4.47,214.25,5.97,2010,10,40,Regular
27,2010-12-26,20942.39,1,93.02,2.99,212.48,7.62,2010,12,51,Holiday
21,2011-07-24,22521.6,0,96.28,3.38,222.33,8.84,2011,7,29,Regular
18,2013-05-19,21929.11,0,32.64,4.27,223.04,6.94,2013,5,20,Regular
13,2012-12-16,19448.08,1,50.59,2.99,211.19,9.86,2012,12,50,Holiday
16,2012-07-22,20243.34,1,56.12,2.95,225.46,7.89,2012,7,29,Holiday
9,2011-05-29,12978.42,0,54.42,3.79,222.12,8.37,2011,5,21,Regular
12,2011-04-03,17081.4,0,83.13,3.91,217.94,7.3,2011,4,13,Regular
44,2010-06-13,20252.36,0,55.07,2.51,229.66,9.29,2010,6,23,Regular
38,2013-03-03,16320.73,0,96.96,3.4,210.2,7.26,2013,3,9,Regular
19,2010-07-11,24300.75,0,99.65,3.48,220.9,9.71,2010,7,27,Regular
7,2012-12-23,16706.84,0,52.18,3.04,213.19,6.54,2012,12,51,Regular
35,2012-03-25,21081.53,0,65.62,3.59,216.59,9.33,2012,3,12,Regular
48,2012-03-04,20582.83,0,69.04,2.81,212.66,8.2,2012,3,9,Regular
18,2013-09-15,23731.39,0,70.56,3.15,223.36,9,2013,9,37,Regular
16,2011-02-27,24503.96,0,56.19,3.93,218.03,5.19,2011,2,8,Regular
39,2013-04-28,23470.16,0,41.62,4.25,229.73,6.39,2013,4,17,Regular
4,2011-04-24,9469.97,1,33.82,3.68,223.08,9.24,2011,4,16,Holiday
25,2012-03-04,25970.74,0,37.44,2.65,228.35,6.59,2012,3,9,Regular
32,2011-06-05,27636.54,0,93.09,3.86,214.82,8.56,2011,6,22,Regular
40,2013-04-07,17589.38,1,49.63,4.3,216.38,9.96,2013,4,14,Holiday
13,2011-02-13,21183.23,0,35.38,3.51,217.25,5.89,2011,2,6,Regular
45,2012-06-24,15545.84,0,73.65,3.49,226.77,7.09,2012,6,25,Regular
17,2010-04-11,10258.11,0,35.27,4.48,214.23,5.83,2010,4,14,Regular
49,2012-01-01,16306.42,0,34.9,3.77,228.93,5.77,2012,1,52,Regular
37,2013-02-24,17299.3,0,73.51,4.11,210.87,8.17,2013,2,8,Regular
6,2013-10-20,18225.75,1,71.4,3.79,227.8,5.96,2013,10,42,Holiday
19,2012-10-28,15205.43,0,32.9,2.94,219.03,7.41,2012,10,43,Regular
13,2011-11-13,16332.87,0,62.23,3.07,220.52,9.89,2011,11,45,Regular
26,2010-08-29,19944.97,0,60.5,3.83,229.95,6.67,2010,8,34,Regular
14,2013-02-03,16148.87,0,68.27,3.41,227.4,9.37,2013,2,5,Regular
31,2010-08-01,22717.62,0,81.65,3.31,228.08,6.98,2010,8,30,Regular
4,2012-06-03,23408.3,0,49.8,2.54,221.71,6.31,2012,6,22,Regular
39,2010-05-09,31901.94,0,60.29,4.27,229.13,6.68,2010,5,18,Regular
8,2013-09-29,25628.4,0,85.49,4.27,223.76,5.64,2013,9,39,Regular
25,2010-06-13,21215.52,0,94.58,3.42,226.39,8.39,2010,6,23,Regular
13,2011-08-07,16898.68,1,92.39,3.9,224.42,7.55,2011,8,31,Holiday
32,2013-03-10,21468.74,0,63.43,2.86,225.62,8.07,2013,3,10,Regular
38,2011-10-02,21632.98,0,66.46,3.51,222.76,6.52,2011,10,39,Regular
38,2013-06-23,17433.43,0,67.04,3.38,224.53,8.27,2013,6,25,Regular
28,2013-03-10,23918.66,0,90.81,3.81,218.72,5.82,2013,3,10,Regular
30,2012-10-07,13009.51,0,88.8,3.44,224.14,8.26,2012,10,40,Regular
3,2012-10-21,18778,0,51.81,3.5,215.54,5.41,2012,10,42,Regular
28,2012-04-01,22779.29,1,41.4,3.09,222.7,7,2012,4,13,Holiday
3,2013-05-12,18562.08,0,56.53,2.6,220.48,8.05,2013,5,19,Regular
45,2013-02-10,18966.23,1,50.19,4.33,227.97,9.28,2013,2,6,Holiday
34,2013-01-20,19311.07,1,96.55,2.52,223.46,9.06,2013,1,3,Holiday
16,2013-05-05,15821.99,0,48.61,3.06,221.93,7.63,2013,5,18,Regular
22,2010-11-21,25869.5,0,42.68,3.4,216.26,9.42,2010,11,46,Regular
32,2013-09-01,14909.81,0,92.96,3.14,227.26,7.53,2013,9,35,Regular
38,2013-04-28,21590.8,0,36.05,3.6,211.08,7.59,2013,4,17,Regular
8,2011-12-18,22068.24,0,48.22,3.42,228,8.6,2011,12,50,Regular
8,2012-04-22,15256.89,0,60.74,3.01,223.06,9.39,2012,4,16,Regular
6,2013-02-10,20365.52,0,71.66,2.68,213.79,8.01,2013,2,6,Regular
14,2011-10-16,15451.84,0,52.94,2.78,228.06,9.72,2011,10,41,Regular
32,2012-10-07,26955.21,0,64.74,3.47,216.53,6.16,2012,10,40,Regular
35,2010-10-17,14306.09,0,43.92,4.19,213.37,9.62,2010,10,41,Regular
10,2012-02-12,16730.51,0,70.2,2.7,216.38,6.11,2012,2,6,Regular
